state_index,episode,step,best_action,reward,done,action__minatar_space_invaders_seed_0,action__minatar_space_invaders_seed_0_steps_4980736,action__minatar_space_invaders_seed_0_steps_9961472,action__minatar_space_invaders_seed_0_steps_14942208,action__minatar_space_invaders_seed_0_steps_19922944,matching_models,matching_fraction,top_suffix_agree,category
1548,0,774,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1549,1,774,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1550,0,775,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1551,1,775,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1552,0,776,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1553,1,776,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1554,0,777,0,0.0,False,0,1,0,0,0,4,0.8,3,top_3
1555,1,777,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1556,0,778,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
1557,1,778,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1558,0,779,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1559,1,779,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
1560,0,780,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1561,1,780,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1562,0,781,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1563,1,781,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1564,0,782,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1565,1,782,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1566,0,783,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1567,1,783,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1568,0,784,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1569,1,784,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1570,0,785,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1571,1,785,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1572,0,786,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1573,1,786,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
1574,0,787,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1575,1,787,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1576,0,788,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1577,1,788,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1578,0,789,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
1579,1,789,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1580,0,790,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1581,1,790,2,0.0,False,2,1,2,2,2,4,0.8,3,top_3
1582,0,791,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1583,1,791,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1584,0,792,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1585,1,792,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1586,0,793,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1587,1,793,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1588,0,794,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1589,1,794,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1590,0,795,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1591,1,795,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
1592,0,796,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1593,1,796,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1594,0,797,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1595,1,797,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1596,0,798,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1597,1,798,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1598,0,799,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1599,1,799,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1600,0,800,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1601,1,800,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1602,0,801,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1603,1,801,3,0.0,False,3,2,2,2,3,2,0.4,1,best_only
1604,0,802,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1605,1,802,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1606,0,803,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1607,1,803,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1608,0,804,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1609,1,804,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1610,0,805,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1611,1,805,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1612,0,806,0,0.0,False,0,3,3,0,0,3,0.6,2,top_2
1613,1,806,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1614,0,807,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
1615,1,807,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1616,0,808,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1617,1,808,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1618,0,809,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1619,1,809,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1620,0,810,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1621,1,810,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1622,0,811,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
1623,1,811,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1624,0,812,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1625,1,812,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1626,0,813,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1627,1,813,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1628,0,814,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1629,1,814,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1630,0,815,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1631,1,815,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
1632,0,816,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
1633,1,816,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1634,0,817,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1635,1,817,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1636,0,818,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1637,1,818,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1638,0,819,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1639,1,819,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1640,0,820,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1641,1,820,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1642,0,821,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1643,1,821,1,0.0,False,1,3,3,3,1,2,0.4,1,best_only
1644,0,822,1,0.0,False,1,3,3,3,1,2,0.4,1,best_only
1645,1,822,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1646,0,823,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
1647,1,823,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1648,0,824,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1649,1,824,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1650,0,825,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1651,1,825,0,0.0,False,0,2,2,0,0,3,0.6,2,top_2
1652,0,826,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1653,1,826,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
1654,0,827,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1655,1,827,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
1656,0,828,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1657,1,828,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1658,0,829,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1659,1,829,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1660,0,830,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1661,1,830,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1662,0,831,2,0.0,False,2,2,1,2,2,4,0.8,2,top_2
1663,1,831,2,1.0,False,2,3,2,2,2,4,0.8,3,top_3
1664,0,832,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1665,1,832,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1666,0,833,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1667,1,833,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1668,0,834,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
1669,1,834,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1670,0,835,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1671,1,835,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1672,0,836,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
1673,1,836,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1674,0,837,0,0.0,False,0,1,3,3,0,2,0.4,1,best_only
1675,1,837,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1676,0,838,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1677,1,838,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1678,0,839,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
1679,1,839,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1680,0,840,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1681,1,840,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1682,0,841,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
1683,1,841,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1684,0,842,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1685,1,842,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1686,0,843,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1687,1,843,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1688,0,844,1,1.0,False,1,1,3,1,1,4,0.8,2,top_2
1689,1,844,2,0.0,False,2,2,1,1,2,3,0.6,1,best_only
1690,0,845,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
1691,1,845,2,0.0,False,2,3,3,1,2,2,0.4,1,best_only
1692,0,846,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1693,1,846,2,0.0,False,2,2,2,3,2,4,0.8,1,best_only
1694,0,847,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
1695,1,847,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1696,0,848,0,0.0,False,0,3,3,1,0,2,0.4,1,best_only
1697,1,848,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1698,0,849,1,1.0,False,1,3,3,1,1,3,0.6,2,top_2
1699,1,849,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1700,0,850,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1701,1,850,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
1702,0,851,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1703,1,851,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
1704,0,852,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
1705,1,852,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
1706,0,853,2,0.0,False,2,3,3,1,2,2,0.4,1,best_only
1707,1,853,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1708,0,854,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1709,1,854,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1710,0,855,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1711,1,855,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1712,0,856,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1713,1,856,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1714,0,857,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1715,1,857,3,0.0,False,3,3,2,2,3,3,0.6,1,best_only
1716,0,858,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1717,1,858,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1718,0,859,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1719,1,859,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
1720,0,860,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1721,1,860,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
1722,0,861,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1723,1,861,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
1724,0,862,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1725,1,862,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
1726,0,863,2,0.0,False,2,2,2,3,2,4,0.8,1,best_only
1727,1,863,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1728,0,864,1,1.0,False,1,3,3,3,1,2,0.4,1,best_only
1729,1,864,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1730,0,865,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1731,1,865,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1732,0,866,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1733,1,866,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
1734,0,867,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
1735,1,867,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
1736,0,868,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
1737,1,868,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1738,0,869,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
1739,1,869,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1740,0,870,3,1.0,False,3,2,2,2,3,2,0.4,1,best_only
1741,1,870,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1742,0,871,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
1743,1,871,3,0.0,False,3,1,1,3,3,3,0.6,2,top_2
1744,0,872,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1745,1,872,2,0.0,False,2,3,2,3,2,3,0.6,1,best_only
1746,0,873,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1747,1,873,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1748,0,874,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1749,1,874,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1750,0,875,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1751,1,875,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
1752,0,876,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
1753,1,876,2,0.0,False,2,3,3,3,2,2,0.4,1,best_only
1754,0,877,2,1.0,False,2,3,3,3,2,2,0.4,1,best_only
1755,1,877,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1756,0,878,2,0.0,False,2,3,3,3,2,2,0.4,1,best_only
1757,1,878,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1758,0,879,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1759,1,879,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
1760,0,880,3,0.0,False,3,3,3,1,3,4,0.8,1,best_only
1761,1,880,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
1762,0,881,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1763,1,881,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1764,0,882,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
1765,1,882,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1766,0,883,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1767,1,883,3,0.0,False,3,3,3,1,3,4,0.8,1,best_only
1768,0,884,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1769,1,884,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1770,0,885,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1771,1,885,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1772,0,886,1,0.0,False,1,1,3,1,1,4,0.8,2,top_2
1773,1,886,3,0.0,False,3,1,1,1,3,2,0.4,1,best_only
1774,0,887,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1775,1,887,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1776,0,888,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1777,1,888,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
1778,0,889,3,0.0,False,3,3,1,1,3,3,0.6,1,best_only
1779,1,889,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1780,0,890,1,0.0,False,1,3,3,3,1,2,0.4,1,best_only
1781,1,890,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1782,0,891,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1783,1,891,1,0.0,False,1,2,2,1,1,3,0.6,2,top_2
1784,0,892,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1785,1,892,1,0.0,False,1,2,2,1,1,3,0.6,2,top_2
1786,0,893,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1787,1,893,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
1788,0,894,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1789,1,894,3,0.0,False,3,3,3,1,3,4,0.8,1,best_only
1790,0,895,1,0.0,False,1,3,3,3,1,2,0.4,1,best_only
1791,1,895,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
1792,0,896,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
1793,1,896,1,0.0,False,1,2,3,1,1,3,0.6,2,top_2
1794,0,897,1,0.0,False,1,2,2,1,1,3,0.6,2,top_2
1795,1,897,1,1.0,False,1,3,3,1,1,3,0.6,2,top_2
1796,0,898,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1797,1,898,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1798,0,899,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1799,1,899,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1800,0,900,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1801,1,900,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1802,0,901,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1803,1,901,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1804,0,902,3,0.0,False,3,2,2,2,3,2,0.4,1,best_only
1805,1,902,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
1806,0,903,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1807,1,903,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1808,0,904,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1809,1,904,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1810,0,905,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
1811,1,905,3,0.0,False,3,3,2,3,3,4,0.8,2,top_2
1812,0,906,0,0.0,False,0,3,3,3,0,2,0.4,1,best_only
1813,1,906,3,0.0,False,3,2,2,2,3,2,0.4,1,best_only
1814,0,907,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
1815,1,907,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1816,0,908,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1817,1,908,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1818,0,909,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1819,1,909,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1820,0,910,2,0.0,False,2,1,1,3,2,2,0.4,1,best_only
1821,1,910,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1822,0,911,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1823,1,911,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1824,0,912,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1825,1,912,1,1.0,False,1,3,3,1,1,3,0.6,2,top_2
1826,0,913,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1827,1,913,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1828,0,914,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1829,1,914,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1830,0,915,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
1831,1,915,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1832,0,916,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1833,1,916,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1834,0,917,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1835,1,917,0,0.0,False,0,1,3,0,0,3,0.6,2,top_2
1836,0,918,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
1837,1,918,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
1838,0,919,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1839,1,919,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1840,0,920,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
1841,1,920,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1842,0,921,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1843,1,921,3,0.0,False,3,1,3,1,3,3,0.6,1,best_only
1844,0,922,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1845,1,922,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1846,0,923,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1847,1,923,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1848,0,924,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1849,1,924,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
1850,0,925,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
1851,1,925,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1852,0,926,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
1853,1,926,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1854,0,927,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1855,1,927,3,0.0,False,3,2,2,2,3,2,0.4,1,best_only
1856,0,928,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1857,1,928,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1858,0,929,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1859,1,929,3,1.0,False,3,2,3,3,3,4,0.8,3,top_3
1860,0,930,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
1861,1,930,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1862,0,931,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1863,1,931,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1864,0,932,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1865,1,932,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1866,0,933,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1867,1,933,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1868,0,934,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1869,1,934,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1870,0,935,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1871,1,935,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1872,0,936,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1873,1,936,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1874,0,937,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1875,1,937,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1876,0,938,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1877,1,938,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1878,0,939,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1879,1,939,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1880,0,940,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
1881,1,940,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
1882,0,941,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1883,1,941,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1884,0,942,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1885,1,942,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1886,0,943,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
1887,1,943,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1888,0,944,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1889,1,944,2,1.0,False,2,2,3,2,2,4,0.8,2,top_2
1890,0,945,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
1891,1,945,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1892,0,946,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1893,1,946,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1894,0,947,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1895,1,947,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1896,0,948,3,1.0,False,3,2,3,3,3,4,0.8,3,top_3
1897,1,948,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1898,0,949,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1899,1,949,3,1.0,False,3,2,3,2,3,3,0.6,1,best_only
1900,0,950,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1901,1,950,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1902,0,951,0,0.0,False,0,2,3,0,0,3,0.6,2,top_2
1903,1,951,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1904,0,952,1,0.0,False,1,1,3,1,1,4,0.8,2,top_2
1905,1,952,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1906,0,953,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
1907,1,953,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1908,0,954,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
1909,1,954,3,1.0,False,3,1,3,3,3,4,0.8,3,top_3
1910,0,955,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
1911,1,955,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1912,0,956,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
1913,1,956,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1914,0,957,2,0.0,False,2,3,3,3,2,2,0.4,1,best_only
1915,1,957,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
1916,0,958,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1917,1,958,2,0.0,False,2,1,3,2,2,3,0.6,2,top_2
1918,0,959,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1919,1,959,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
1920,0,960,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
1921,1,960,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
